"Pair","Param1","Param2","Param1Value","Param2Value","SSE","Log10SSE"
"gamma_max_vs_E_star","gamma_max","E_star",0.114285714285714,871.428571428572,0.0924938930286953,-1.03388694089874
"gamma_max_vs_E_star","gamma_max","E_star",0.114285714285714,935.714285714286,0.0990198197855166,-1.0042778684128
"gamma_max_vs_E_star","gamma_max","E_star",0.114285714285714,1000,0.105180081932321,-0.97806649521926
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,100,0.00200405838515463,-2.6980896301196
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,164.285714285714,0.00144661339951213,-2.83964751649092
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,228.571428571429,0.00419633101013693,-2.37713026161147
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,292.857142857143,0.00914294602783113,-2.03891384392939
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,357.142857142857,0.0155753847804527,-1.80756121555398
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,421.428571428571,0.0229285115281202,-1.63962413786082
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,485.714285714286,0.0307731908394813,-1.51182746988408
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,550,0.038802882905758,-1.4111360067885
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,614.285714285714,0.0468089590247693,-1.32967101695471
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,678.571428571429,0.0546553231101396,-1.26236753390131
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,742.857142857143,0.0622573055826215,-1.20580967896222
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,807.142857142857,0.0695657186863006,-1.15760472379672
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,871.428571428572,0.0765553836814512,-1.11602426256295
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,935.714285714286,0.0832170900067635,-1.07978747498986
"gamma_max_vs_E_star","gamma_max","E_star",0.128571428571429,1000,0.0895520435711692,-1.04792449913314
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,100,0.00679234540540175,-2.16798023739222
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,164.285714285714,0.00144994818068701,-2.83864751862284
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,228.571428571429,0.000551487324864798,-3.258464464737
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,292.857142857143,0.00261910571756542,-2.58184697136145
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,357.142857142857,0.00681020434412627,-2.1668398566342
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,421.428571428571,0.0124545434144331,-1.90467218914128
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,485.714285714286,0.0190230943207833,-1.72071883875825
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,550,0.0261201969591003,-1.58302355259115
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,614.285714285714,0.0334625018123089,-1.47544159228388
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,678.571428571429,0.0408536468305568,-1.38876916978773
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,742.857142857143,0.048161415562437,-1.31730075676019
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,807.142857142857,0.0552995473384264,-1.25727842365422
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,871.428571428572,0.0622141185803419,-1.20611104737122
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,935.714285714286,0.068873673676564,-1.16194675141414
"gamma_max_vs_E_star","gamma_max","E_star",0.142857142857143,1000,0.0752621991415081,-1.12342309586112
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,100,0.0172292184249148,-1.76373442315821
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,164.285714285714,0.00655116012874718,-2.18368178506182
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,228.571428571429,0.00148731719197889,-2.82759640199856
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,292.857142857143,0.000190626013230622,-3.71981783490626
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,357.142857142857,0.00169626180155871,-2.77050711776463
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,421.428571428571,0.00523443716140628,-2.28113000946493
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,485.714285714286,0.0101766380427821,-1.99239567196171
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,550,0.0160351717708909,-1.79492638349042
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,614.285714285714,0.0224474964379843,-1.64883208868286
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,678.571428571429,0.0291520778542512,-1.5353304848681
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,742.857142857143,0.0359644142075185,-1.44412700914365
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,807.142857142857,0.0427568752902066,-1.36899404092366
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,871.428571428572,0.0494430292389492,-1.30589492907098
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,935.714285714286,0.0559659432710172,-1.25207617207957
"gamma_max_vs_E_star","gamma_max","E_star",0.157142857142857,1000,0.0622896394266602,-1.20558418310025
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,100,0.0328232410100278,-1.48381853835676
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,164.285714285714,0.0163815127051846,-1.785645997009
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,228.571428571429,0.00672471402493147,-2.17232617973225
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,292.857142857143,0.00164640278136445,-2.78346390890197
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,357.142857142857,7.35147568475272e-05,-4.13362547487258
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,421.428571428571,0.00114601604436715,-2.94080930214931
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,485.714285714286,0.00413955702454797,-2.38304613039782
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,550,0.0084741157356307,-2.07190560889739
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,614.285714285714,0.0137054785045143,-1.86310579717356
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,678.571428571429,0.0195034999098748,-1.70988744734742
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,742.857142857143,0.0256277160169039,-1.59129009711091
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,807.142857142857,0.0319055931840881,-1.4961331766275
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,871.428571428572,0.0382149750446909,-1.41776641968378
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,935.714285714286,0.0444706130785339,-1.35192688326101
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,1000,0.0506141041127924,-1.29572844591048
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,100,0.0530683652572149,-1.27516429037525
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,164.285714285714,0.0305555087482264,-1.51491048089496
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,228.571428571429,0.0159685260778096,-1.79673516813297
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,292.857142857143,0.00676121079654381,-2.16997552370762
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,357.142857142857,0.00177013274829619,-2.75199416319147
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,421.428571428571,5.76162168401044e-05,-4.23945526149133
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,485.714285714286,0.000810158811884137,-3.09142983993068
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,550,0.00335765750170848,-2.47396360620398
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,614.285714285714,0.007173740741154,-2.14425432277028
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,678.571428571429,0.0118577122151699,-1.92599909412264
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,742.857142857143,0.0171105729814752,-1.76673544700324
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,807.142857142857,0.0227121565554552,-1.64374162686931
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,871.428571428572,0.0285019502675127,-1.54512542204621
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,935.714285714286,0.0343639762630716,-1.46389658962547
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,1000,0.0402152555326786,-1.39560916739213
"gamma_max_vs_E_star","gamma_max","E_star",0.2,100,0.077453386343185,-1.11095958968
"gamma_max_vs_E_star","gamma_max","E_star",0.2,164.285714285714,0.0486772770649691,-1.31267372355481
"gamma_max_vs_E_star","gamma_max","E_star",0.2,228.571428571429,0.0289117588326088,-1.53892548743478
"gamma_max_vs_E_star","gamma_max","E_star",0.2,292.857142857143,0.0152983276976735,-1.81535604051354
"gamma_max_vs_E_star","gamma_max","E_star",0.2,357.142857142857,0.00660401596338137,-2.18019188562123
"gamma_max_vs_E_star","gamma_max","E_star",0.2,421.428571428571,0.00182885550335342,-2.73782060648382
"gamma_max_vs_E_star","gamma_max","E_star",0.2,485.714285714286,7.95955811201677e-05,-4.09911104216682
"gamma_max_vs_E_star","gamma_max","E_star",0.2,550,0.000600695746100769,-3.2213454435504
"gamma_max_vs_E_star","gamma_max","E_star",0.2,614.285714285714,0.00278507831128401,-2.55516258875583
"gamma_max_vs_E_star","gamma_max","E_star",0.2,678.571428571429,0.00616104931854339,-2.21034531471162
"gamma_max_vs_E_star","gamma_max","E_star",0.2,742.857142857143,0.0103696217121075,-1.98423708655608
"gamma_max_vs_E_star","gamma_max","E_star",0.2,807.142857142857,0.015141095364071,-1.819842705195
"gamma_max_vs_E_star","gamma_max","E_star",0.2,871.428571428572,0.0202745792480006,-1.69304814980078
"gamma_max_vs_E_star","gamma_max","E_star",0.2,935.714285714286,0.0256214009528212,-1.59139712715006
"gamma_max_vs_E_star","gamma_max","E_star",0.2,1000,0.0310721854712071,-1.50762819944197
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,100,0.105470780462831,-0.97686784028469
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,164.285714285714,0.0703468423630212,-1.15275539183397
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,228.571428571429,0.0452399322674948,-1.34447805396487
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,292.857142857143,0.0270124481030144,-1.56843605448524
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,357.142857142857,0.0143846575512218,-1.8421004726951
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,421.428571428571,0.00631175485834518,-2.19984987699373
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,485.714285714286,0.00183247644695652,-2.73696159869096
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,550,0.000112667455553889,-3.94820151354111
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,614.285714285714,0.000467827773589974,-3.32991399894666
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,678.571428571429,0.00235626944804161,-2.62777504788046
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,742.857142857143,0.00535867494590882,-2.27094258620693
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,807.142857142857,0.00915474536814636,-2.03835373074479
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,871.428571428572,0.0135018127082075,-1.86960792066627
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,935.714285714286,0.0182170085875564,-1.73952293694471
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,1000,0.0231630871647746,-1.63520355853373
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,100,0.13662475557915,-0.864470601991711
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,164.285714285714,0.0951660398335444,-1.02151800270938
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,228.571428571429,0.0646353601668789,-1.18952982683503
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,292.857142857143,0.0416526837002173,-1.38035701157659
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,357.142857142857,0.0249151762739154,-1.60353603586527
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,421.428571428571,0.0133520654695528,-1.87445154683542
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,485.714285714286,0.00594769375466964,-2.22565140129351
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,550,0.00179802505233755,-2.74520426142584
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,614.285714285714,0.000146103624580641,-3.83533900982993
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,678.571428571429,0.00038262679251133,-3.41722462282824
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,742.857142857143,0.00202868277322081,-2.69278585863976
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,807.142857142857,0.00471313531773014,-2.32669009113367
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,871.428571428572,0.00815076670011428,-2.08880153752163
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,935.714285714286,0.0121234826231634,-1.91637260568445
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,1000,0.0164650463423042,-1.78343704259078
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,100,0.170438515500898,-0.768432257108149
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,164.285714285714,0.122743963804149,-0.910999856036011
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,228.571428571429,0.086781212050765,-1.06157428848564
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,292.857142857143,0.0589655151870173,-1.22940190263765
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,357.142857142857,0.0379944019336679,-1.42028038728884
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,421.428571428571,0.0227907012861016,-1.64224231106367
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,485.714285714286,0.0122993777819342,-1.91011685869944
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,550,0.00555684841755316,-2.25517144995173
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,614.285714285714,0.00174016774023947,-2.75940888668911
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,678.571428571429,0.000176070636695901,-3.7543130652947
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,742.857142857143,0.000327812946958356,-3.48437389798476
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,807.142857142857,0.00177398490495523,-2.75105007995105
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,871.428571428572,0.00418666401486063,-2.37813189039773
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,935.714285714286,0.00731197171791154,-2.13596549708532
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,1000,0.0109539192242713,-1.96043046594353
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,100,0.206460851521913,-0.685162285798559
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,164.285714285714,0.152701933029732,-0.816155465243302
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,228.571428571429,0.111365286746712,-0.953250160362598
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,292.857142857143,0.0786976115737128,-1.10403844802337
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,357.142857142857,0.0534189333794284,-1.27230478782444
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,421.428571428571,0.0344652066790695,-1.46261911280855
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,485.714285714286,0.020757919618825,-1.68281617410575
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,550,0.0112855400523481,-1.9474776535873
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,614.285714285714,0.00516688670919889,-2.28677106082886
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,678.571428571429,0.00166953173997095,-2.77740532002787
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,742.857142857143,0.000201615099527761,-3.69547694546054
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,807.142857142857,0.000292782056814078,-3.53345554259116
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,871.428571428572,0.00157284990297231,-2.80331272011107
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,935.714285714286,0.00375206212492243,-2.42572997938476
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,1000,0.00660427475173535,-2.18017486746853
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,100,0.244272239083885,-0.612125886680865
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,164.285714285714,0.184678022672276,-0.733584784040307
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,228.571428571429,0.138083478826476,-0.859858280028996
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,292.857142857143,0.100598470082845,-0.997408624047793
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,357.142857142857,0.0709851162581628,-1.1488327020494
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,421.428571428571,0.0482112097145401,-1.31685197107335
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,485.714285714286,0.0311910187904791,-1.50597043967513
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,550,0.0188775659542575,-1.72405400372342
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,614.285714285714,0.0103402446926015,-1.98546918393171
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,678.571428571429,0.0047932676466868,-2.31936832017702
